fishery,area,sex,maturity,shell condition,year,ss,size,abundance
RKF,all EBS,male,undetermined,new shell,1991,2003,25,0
RKF,all EBS,male,undetermined,new shell,1991,2003,30,0
RKF,all EBS,male,undetermined,new shell,1991,2003,35,0
RKF,all EBS,male,undetermined,new shell,1991,2003,40,0
RKF,all EBS,male,undetermined,new shell,1991,2003,45,0
RKF,all EBS,male,undetermined,new shell,1991,2003,50,0
RKF,all EBS,male,undetermined,new shell,1991,2003,55,0
RKF,all EBS,male,undetermined,new shell,1991,2003,60,0
RKF,all EBS,male,undetermined,new shell,1991,2003,65,0
RKF,all EBS,male,undetermined,new shell,1991,2003,70,0
RKF,all EBS,male,undetermined,new shell,1991,2003,75,0
RKF,all EBS,male,undetermined,new shell,1991,2003,80,1719.573251209855
RKF,all EBS,male,undetermined,new shell,1991,2003,85,0
RKF,all EBS,male,undetermined,new shell,1991,2003,90,5158.719753629564
RKF,all EBS,male,undetermined,new shell,1991,2003,95,11177.226132864056
RKF,all EBS,male,undetermined,new shell,1991,2003,100,11177.226132864056
RKF,all EBS,male,undetermined,new shell,1991,2003,105,7738.079630444346
RKF,all EBS,male,undetermined,new shell,1991,2003,110,14616.372635283766
RKF,all EBS,male,undetermined,new shell,1991,2003,115,23214.238891333043
RKF,all EBS,male,undetermined,new shell,1991,2003,120,49007.83765948086
RKF,all EBS,male,undetermined,new shell,1991,2003,125,64483.99692036956
RKF,all EBS,male,undetermined,new shell,1991,2003,130,118650.55433347999
RKF,all EBS,male,undetermined,new shell,1991,2003,135,124669.06071271449
RKF,all EBS,male,undetermined,new shell,1991,2003,140,159060.52573691157
RKF,all EBS,male,undetermined,new shell,1991,2003,145,199470.49714034316
RKF,all EBS,male,undetermined,new shell,1991,2003,150,221824.94940607128
RKF,all EBS,male,undetermined,new shell,1991,2003,155,210647.7232732072
RKF,all EBS,male,undetermined,new shell,1991,2003,160,223544.5226572811
RKF,all EBS,male,undetermined,new shell,1991,2003,165,141005.0065992081
RKF,all EBS,male,undetermined,new shell,1991,2003,170,91997.16893972723
RKF,all EBS,male,undetermined,new shell,1991,2003,175,30092.53189617246
RKF,all EBS,male,undetermined,new shell,1991,2003,180,12896.799384073911
RKF,all EBS,male,undetermined,new shell,1992,1655,25,0
RKF,all EBS,male,undetermined,new shell,1992,1655,30,0
RKF,all EBS,male,undetermined,new shell,1992,1655,35,0
RKF,all EBS,male,undetermined,new shell,1992,1655,40,0
RKF,all EBS,male,undetermined,new shell,1992,1655,45,0
RKF,all EBS,male,undetermined,new shell,1992,1655,50,0
RKF,all EBS,male,undetermined,new shell,1992,1655,55,0
RKF,all EBS,male,undetermined,new shell,1992,1655,60,0
RKF,all EBS,male,undetermined,new shell,1992,1655,65,0
RKF,all EBS,male,undetermined,new shell,1992,1655,70,0
RKF,all EBS,male,undetermined,new shell,1992,1655,75,717.3176070038911
RKF,all EBS,male,undetermined,new shell,1992,1655,80,717.3176070038911
RKF,all EBS,male,undetermined,new shell,1992,1655,85,717.3176070038911
RKF,all EBS,male,undetermined,new shell,1992,1655,90,2869.2704280155644
RKF,all EBS,male,undetermined,new shell,1992,1655,95,8607.811284046693
RKF,all EBS,male,undetermined,new shell,1992,1655,100,12194.399319066148
RKF,all EBS,male,undetermined,new shell,1992,1655,105,20084.89299610895
RKF,all EBS,male,undetermined,new shell,1992,1655,110,33713.927529182874
RKF,all EBS,male,undetermined,new shell,1992,1655,115,43039.056420233464
RKF,all EBS,male,undetermined,new shell,1992,1655,120,60254.67898832685
RKF,all EBS,male,undetermined,new shell,1992,1655,125,58820.04377431906
RKF,all EBS,male,undetermined,new shell,1992,1655,130,93251.28891050583
RKF,all EBS,male,undetermined,new shell,1992,1655,135,94685.9241245136
RKF,all EBS,male,undetermined,new shell,1992,1655,140,118357.40515564203
RKF,all EBS,male,undetermined,new shell,1992,1655,145,131269.12208171206
RKF,all EBS,male,undetermined,new shell,1992,1655,150,152071.33268482488
RKF,all EBS,male,undetermined,new shell,1992,1655,155,131986.43968871597
RKF,all EBS,male,undetermined,new shell,1992,1655,160,112618.8642996109
RKF,all EBS,male,undetermined,new shell,1992,1655,165,67427.85505836575
RKF,all EBS,male,undetermined,new shell,1992,1655,170,32279.292315175095
RKF,all EBS,male,undetermined,new shell,1992,1655,175,11477.081712062258
RKF,all EBS,male,undetermined,new shell,1992,1655,180,0
RKF,all EBS,male,undetermined,new shell,1993,6375,25,0
RKF,all EBS,male,undetermined,new shell,1993,6375,30,0
RKF,all EBS,male,undetermined,new shell,1993,6375,35,0
RKF,all EBS,male,undetermined,new shell,1993,6375,40,0
RKF,all EBS,male,undetermined,new shell,1993,6375,45,0
RKF,all EBS,male,undetermined,new shell,1993,6375,50,0
RKF,all EBS,male,undetermined,new shell,1993,6375,55,0
RKF,all EBS,male,undetermined,new shell,1993,6375,60,0
RKF,all EBS,male,undetermined,new shell,1993,6375,65,0
RKF,all EBS,male,undetermined,new shell,1993,6375,70,0
RKF,all EBS,male,undetermined,new shell,1993,6375,75,0
RKF,all EBS,male,undetermined,new shell,1993,6375,80,462.5230330207909
RKF,all EBS,male,undetermined,new shell,1993,6375,85,1387.5690990623725
RKF,all EBS,male,undetermined,new shell,1993,6375,90,1850.0921320831635
RKF,all EBS,male,undetermined,new shell,1993,6375,95,6012.7994292702815
RKF,all EBS,male,undetermined,new shell,1993,6375,100,15263.260089686099
RKF,all EBS,male,undetermined,new shell,1993,6375,105,18963.44435385243
RKF,all EBS,male,undetermined,new shell,1993,6375,110,44402.21116999592
RKF,all EBS,male,undetermined,new shell,1993,6375,115,70766.024052181
RKF,all EBS,male,undetermined,new shell,1993,6375,120,118405.89645332246
RKF,all EBS,male,undetermined,new shell,1993,6375,125,157257.83122706888
RKF,all EBS,male,undetermined,new shell,1993,6375,130,252537.57602935183
RKF,all EBS,male,undetermined,new shell,1993,6375,135,290926.9877700774
RKF,all EBS,male,undetermined,new shell,1993,6375,140,305265.20179372194
RKF,all EBS,male,undetermined,new shell,1993,6375,145,363080.5809213208
RKF,all EBS,male,undetermined,new shell,1993,6375,150,419045.8679168365
RKF,all EBS,male,undetermined,new shell,1993,6375,155,360305.44272319606
RKF,all EBS,male,undetermined,new shell,1993,6375,160,287689.3265389319
RKF,all EBS,male,undetermined,new shell,1993,6375,165,162808.10762331838
RKF,all EBS,male,undetermined,new shell,1993,6375,170,60590.5173257236
RKF,all EBS,male,undetermined,new shell,1993,6375,175,9250.460660415818
RKF,all EBS,male,undetermined,new shell,1993,6375,180,2312.6151651039545
RKF,all EBS,male,undetermined,new shell,1996,41,25,0
RKF,all EBS,male,undetermined,new shell,1996,41,30,0
RKF,all EBS,male,undetermined,new shell,1996,41,35,0
RKF,all EBS,male,undetermined,new shell,1996,41,40,0
RKF,all EBS,male,undetermined,new shell,1996,41,45,0
RKF,all EBS,male,undetermined,new shell,1996,41,50,0
RKF,all EBS,male,undetermined,new shell,1996,41,55,0
RKF,all EBS,male,undetermined,new shell,1996,41,60,0
RKF,all EBS,male,undetermined,new shell,1996,41,65,0
RKF,all EBS,male,undetermined,new shell,1996,41,70,0
RKF,all EBS,male,undetermined,new shell,1996,41,75,0
RKF,all EBS,male,undetermined,new shell,1996,41,80,0
RKF,all EBS,male,undetermined,new shell,1996,41,85,0
RKF,all EBS,male,undetermined,new shell,1996,41,90,0
RKF,all EBS,male,undetermined,new shell,1996,41,95,0
RKF,all EBS,male,undetermined,new shell,1996,41,100,0
RKF,all EBS,male,undetermined,new shell,1996,41,105,0
RKF,all EBS,male,undetermined,new shell,1996,41,110,0
RKF,all EBS,male,undetermined,new shell,1996,41,115,0
RKF,all EBS,male,undetermined,new shell,1996,41,120,6809.78947368421
RKF,all EBS,male,undetermined,new shell,1996,41,125,6809.78947368421
RKF,all EBS,male,undetermined,new shell,1996,41,130,2269.929824561403
RKF,all EBS,male,undetermined,new shell,1996,41,135,11349.649122807017
RKF,all EBS,male,undetermined,new shell,1996,41,140,13619.57894736842
RKF,all EBS,male,undetermined,new shell,1996,41,145,24969.22807017544
RKF,all EBS,male,undetermined,new shell,1996,41,150,9079.719298245613
RKF,all EBS,male,undetermined,new shell,1996,41,155,6809.78947368421
RKF,all EBS,male,undetermined,new shell,1996,41,160,4539.859649122806
RKF,all EBS,male,undetermined,new shell,1996,41,165,6809.78947368421
RKF,all EBS,male,undetermined,new shell,1996,41,170,0
RKF,all EBS,male,undetermined,new shell,1996,41,175,0
RKF,all EBS,male,undetermined,new shell,1996,41,180,0
RKF,all EBS,male,undetermined,new shell,1997,251,25,0
RKF,all EBS,male,undetermined,new shell,1997,251,30,0
RKF,all EBS,male,undetermined,new shell,1997,251,35,0
RKF,all EBS,male,undetermined,new shell,1997,251,40,0
RKF,all EBS,male,undetermined,new shell,1997,251,45,0
RKF,all EBS,male,undetermined,new shell,1997,251,50,0
RKF,all EBS,male,undetermined,new shell,1997,251,55,0
RKF,all EBS,male,undetermined,new shell,1997,251,60,0
RKF,all EBS,male,undetermined,new shell,1997,251,65,0
RKF,all EBS,male,undetermined,new shell,1997,251,70,158.85533980582522
RKF,all EBS,male,undetermined,new shell,1997,251,75,158.85533980582522
RKF,all EBS,male,undetermined,new shell,1997,251,80,0
RKF,all EBS,male,undetermined,new shell,1997,251,85,0
RKF,all EBS,male,undetermined,new shell,1997,251,90,635.4213592233009
RKF,all EBS,male,undetermined,new shell,1997,251,95,317.71067961165045
RKF,all EBS,male,undetermined,new shell,1997,251,100,476.56601941747573
RKF,all EBS,male,undetermined,new shell,1997,251,105,1747.4087378640777
RKF,all EBS,male,undetermined,new shell,1997,251,110,1111.9873786407768
RKF,all EBS,male,undetermined,new shell,1997,251,115,1906.264077669903
RKF,all EBS,male,undetermined,new shell,1997,251,120,2700.5407766990293
RKF,all EBS,male,undetermined,new shell,1997,251,125,2541.6854368932036
RKF,all EBS,male,undetermined,new shell,1997,251,130,3812.528155339806
RKF,all EBS,male,undetermined,new shell,1997,251,135,1906.264077669903
RKF,all EBS,male,undetermined,new shell,1997,251,140,4447.949514563107
RKF,all EBS,male,undetermined,new shell,1997,251,145,3812.528155339806
RKF,all EBS,male,undetermined,new shell,1997,251,150,5559.936893203883
RKF,all EBS,male,undetermined,new shell,1997,251,155,3653.67281553398
RKF,all EBS,male,undetermined,new shell,1997,251,160,3177.1067961165045
RKF,all EBS,male,undetermined,new shell,1997,251,165,1111.9873786407768
RKF,all EBS,male,undetermined,new shell,1997,251,170,476.56601941747573
RKF,all EBS,male,undetermined,new shell,1997,251,175,158.85533980582522
RKF,all EBS,male,undetermined,new shell,1997,251,180,0
RKF,all EBS,male,undetermined,new shell,1998,218,25,0
RKF,all EBS,male,undetermined,new shell,1998,218,30,0
RKF,all EBS,male,undetermined,new shell,1998,218,35,0
RKF,all EBS,male,undetermined,new shell,1998,218,40,0
RKF,all EBS,male,undetermined,new shell,1998,218,45,0
RKF,all EBS,male,undetermined,new shell,1998,218,50,0
RKF,all EBS,male,undetermined,new shell,1998,218,55,0
RKF,all EBS,male,undetermined,new shell,1998,218,60,0
RKF,all EBS,male,undetermined,new shell,1998,218,65,0
RKF,all EBS,male,undetermined,new shell,1998,218,70,0
RKF,all EBS,male,undetermined,new shell,1998,218,75,0
RKF,all EBS,male,undetermined,new shell,1998,218,80,0
RKF,all EBS,male,undetermined,new shell,1998,218,85,0
RKF,all EBS,male,undetermined,new shell,1998,218,90,288.43326039387307
RKF,all EBS,male,undetermined,new shell,1998,218,95,1153.7330415754923
RKF,all EBS,male,undetermined,new shell,1998,218,100,1730.5995623632384
RKF,all EBS,male,undetermined,new shell,1998,218,105,1730.5995623632384
RKF,all EBS,male,undetermined,new shell,1998,218,110,3172.765864332604
RKF,all EBS,male,undetermined,new shell,1998,218,115,4903.365426695843
RKF,all EBS,male,undetermined,new shell,1998,218,120,4614.932166301969
RKF,all EBS,male,undetermined,new shell,1998,218,125,6345.531728665208
RKF,all EBS,male,undetermined,new shell,1998,218,130,5768.665207877461
RKF,all EBS,male,undetermined,new shell,1998,218,135,7210.831509846827
RKF,all EBS,male,undetermined,new shell,1998,218,140,2884.3326039387307
RKF,all EBS,male,undetermined,new shell,1998,218,145,9518.297592997813
RKF,all EBS,male,undetermined,new shell,1998,218,150,6057.098468271335
RKF,all EBS,male,undetermined,new shell,1998,218,155,3749.63238512035
RKF,all EBS,male,undetermined,new shell,1998,218,160,2307.4660831509846
RKF,all EBS,male,undetermined,new shell,1998,218,165,1153.7330415754923
RKF,all EBS,male,undetermined,new shell,1998,218,170,0
RKF,all EBS,male,undetermined,new shell,1998,218,175,288.43326039387307
RKF,all EBS,male,undetermined,new shell,1998,218,180,0
RKF,all EBS,male,undetermined,new shell,1999,178,25,0
RKF,all EBS,male,undetermined,new shell,1999,178,30,0
RKF,all EBS,male,undetermined,new shell,1999,178,35,0
RKF,all EBS,male,undetermined,new shell,1999,178,40,0
RKF,all EBS,male,undetermined,new shell,1999,178,45,0
RKF,all EBS,male,undetermined,new shell,1999,178,50,0
RKF,all EBS,male,undetermined,new shell,1999,178,55,0
RKF,all EBS,male,undetermined,new shell,1999,178,60,0
RKF,all EBS,male,undetermined,new shell,1999,178,65,0
RKF,all EBS,male,undetermined,new shell,1999,178,70,0
RKF,all EBS,male,undetermined,new shell,1999,178,75,0
RKF,all EBS,male,undetermined,new shell,1999,178,80,0
RKF,all EBS,male,undetermined,new shell,1999,178,85,0
RKF,all EBS,male,undetermined,new shell,1999,178,90,1075.2173913043478
RKF,all EBS,male,undetermined,new shell,1999,178,95,537.6086956521739
RKF,all EBS,male,undetermined,new shell,1999,178,100,537.6086956521739
RKF,all EBS,male,undetermined,new shell,1999,178,105,3763.260869565217
RKF,all EBS,male,undetermined,new shell,1999,178,110,9139.347826086956
RKF,all EBS,male,undetermined,new shell,1999,178,115,9676.95652173913
RKF,all EBS,male,undetermined,new shell,1999,178,120,8601.739130434782
RKF,all EBS,male,undetermined,new shell,1999,178,125,13977.826086956522
RKF,all EBS,male,undetermined,new shell,1999,178,130,4838.478260869565
RKF,all EBS,male,undetermined,new shell,1999,178,135,9139.347826086956
RKF,all EBS,male,undetermined,new shell,1999,178,140,15053.043478260868
RKF,all EBS,male,undetermined,new shell,1999,178,145,10214.565217391304
RKF,all EBS,male,undetermined,new shell,1999,178,150,4300.869565217391
RKF,all EBS,male,undetermined,new shell,1999,178,155,3225.6521739130435
RKF,all EBS,male,undetermined,new shell,1999,178,160,1075.2173913043478
RKF,all EBS,male,undetermined,new shell,1999,178,165,0
RKF,all EBS,male,undetermined,new shell,1999,178,170,0
RKF,all EBS,male,undetermined,new shell,1999,178,175,0
RKF,all EBS,male,undetermined,new shell,1999,178,180,537.6086956521739
RKF,all EBS,male,undetermined,new shell,2000,750,25,0
RKF,all EBS,male,undetermined,new shell,2000,750,30,0
RKF,all EBS,male,undetermined,new shell,2000,750,35,110.701775147929
RKF,all EBS,male,undetermined,new shell,2000,750,40,0
RKF,all EBS,male,undetermined,new shell,2000,750,45,0
RKF,all EBS,male,undetermined,new shell,2000,750,50,0
RKF,all EBS,male,undetermined,new shell,2000,750,55,0
RKF,all EBS,male,undetermined,new shell,2000,750,60,0
RKF,all EBS,male,undetermined,new shell,2000,750,65,0
RKF,all EBS,male,undetermined,new shell,2000,750,70,110.701775147929
RKF,all EBS,male,undetermined,new shell,2000,750,75,221.403550295858
RKF,all EBS,male,undetermined,new shell,2000,750,80,110.701775147929
RKF,all EBS,male,undetermined,new shell,2000,750,85,221.403550295858
RKF,all EBS,male,undetermined,new shell,2000,750,90,885.614201183432
RKF,all EBS,male,undetermined,new shell,2000,750,95,996.315976331361
RKF,all EBS,male,undetermined,new shell,2000,750,100,1881.9301775147928
RKF,all EBS,male,undetermined,new shell,2000,750,105,3431.7550295857986
RKF,all EBS,male,undetermined,new shell,2000,750,110,6199.299408284024
RKF,all EBS,male,undetermined,new shell,2000,750,115,5867.194082840238
RKF,all EBS,male,undetermined,new shell,2000,750,120,6310.001183431953
RKF,all EBS,male,undetermined,new shell,2000,750,125,6974.211834319526
RKF,all EBS,male,undetermined,new shell,2000,750,130,7084.913609467456
RKF,all EBS,male,undetermined,new shell,2000,750,135,10848.77396449704
RKF,all EBS,male,undetermined,new shell,2000,750,140,11070.177514792898
RKF,all EBS,male,undetermined,new shell,2000,750,145,10405.966863905325
RKF,all EBS,male,undetermined,new shell,2000,750,150,5645.790532544379
RKF,all EBS,male,undetermined,new shell,2000,750,155,3431.7550295857986
RKF,all EBS,male,undetermined,new shell,2000,750,160,1107.01775147929
RKF,all EBS,male,undetermined,new shell,2000,750,165,0
RKF,all EBS,male,undetermined,new shell,2000,750,170,110.701775147929
RKF,all EBS,male,undetermined,new shell,2000,750,175,0
RKF,all EBS,male,undetermined,new shell,2000,750,180,0
RKF,all EBS,male,undetermined,new shell,2001,366,25,0
RKF,all EBS,male,undetermined,new shell,2001,366,30,123.03947368421052
RKF,all EBS,male,undetermined,new shell,2001,366,35,0
RKF,all EBS,male,undetermined,new shell,2001,366,40,0
RKF,all EBS,male,undetermined,new shell,2001,366,45,0
RKF,all EBS,male,undetermined,new shell,2001,366,50,0
RKF,all EBS,male,undetermined,new shell,2001,366,55,0
RKF,all EBS,male,undetermined,new shell,2001,366,60,0
RKF,all EBS,male,undetermined,new shell,2001,366,65,0
RKF,all EBS,male,undetermined,new shell,2001,366,70,0
RKF,all EBS,male,undetermined,new shell,2001,366,75,0
RKF,all EBS,male,undetermined,new shell,2001,366,80,0
RKF,all EBS,male,undetermined,new shell,2001,366,85,0
RKF,all EBS,male,undetermined,new shell,2001,366,90,123.03947368421052
RKF,all EBS,male,undetermined,new shell,2001,366,95,492.1578947368421
RKF,all EBS,male,undetermined,new shell,2001,366,100,615.1973684210526
RKF,all EBS,male,undetermined,new shell,2001,366,105,1353.4342105263156
RKF,all EBS,male,undetermined,new shell,2001,366,110,2706.868421052631
RKF,all EBS,male,undetermined,new shell,2001,366,115,3445.1052631578946
RKF,all EBS,male,undetermined,new shell,2001,366,120,3814.2236842105267
RKF,all EBS,male,undetermined,new shell,2001,366,125,4306.381578947368
RKF,all EBS,male,undetermined,new shell,2001,366,130,5167.657894736842
RKF,all EBS,male,undetermined,new shell,2001,366,135,4552.46052631579
RKF,all EBS,male,undetermined,new shell,2001,366,140,3199.0263157894733
RKF,all EBS,male,undetermined,new shell,2001,366,145,3691.1842105263154
RKF,all EBS,male,undetermined,new shell,2001,366,150,4306.381578947368
RKF,all EBS,male,undetermined,new shell,2001,366,155,2829.907894736842
RKF,all EBS,male,undetermined,new shell,2001,366,160,2829.907894736842
RKF,all EBS,male,undetermined,new shell,2001,366,165,984.3157894736842
RKF,all EBS,male,undetermined,new shell,2001,366,170,492.1578947368421
RKF,all EBS,male,undetermined,new shell,2001,366,175,0
RKF,all EBS,male,undetermined,new shell,2001,366,180,0
RKF,all EBS,male,undetermined,new shell,2002,443,25,0
RKF,all EBS,male,undetermined,new shell,2002,443,30,0
RKF,all EBS,male,undetermined,new shell,2002,443,35,0
RKF,all EBS,male,undetermined,new shell,2002,443,40,0
RKF,all EBS,male,undetermined,new shell,2002,443,45,0
RKF,all EBS,male,undetermined,new shell,2002,443,50,0
RKF,all EBS,male,undetermined,new shell,2002,443,55,0
RKF,all EBS,male,undetermined,new shell,2002,443,60,0
RKF,all EBS,male,undetermined,new shell,2002,443,65,0
RKF,all EBS,male,undetermined,new shell,2002,443,70,0
RKF,all EBS,male,undetermined,new shell,2002,443,75,0
RKF,all EBS,male,undetermined,new shell,2002,443,80,0
RKF,all EBS,male,undetermined,new shell,2002,443,85,332.936
RKF,all EBS,male,undetermined,new shell,2002,443,90,443.9146666666667
RKF,all EBS,male,undetermined,new shell,2002,443,95,665.872
RKF,all EBS,male,undetermined,new shell,2002,443,100,887.8293333333334
RKF,all EBS,male,undetermined,new shell,2002,443,105,1775.6586666666667
RKF,all EBS,male,undetermined,new shell,2002,443,110,2663.488
RKF,all EBS,male,undetermined,new shell,2002,443,115,3995.232
RKF,all EBS,male,undetermined,new shell,2002,443,120,5105.018666666667
RKF,all EBS,male,undetermined,new shell,2002,443,125,4328.168
RKF,all EBS,male,undetermined,new shell,2002,443,130,2885.445333333333
RKF,all EBS,male,undetermined,new shell,2002,443,135,3773.274666666667
RKF,all EBS,male,undetermined,new shell,2002,443,140,4439.1466666666665
RKF,all EBS,male,undetermined,new shell,2002,443,145,4883.061333333333
RKF,all EBS,male,undetermined,new shell,2002,443,150,4439.1466666666665
RKF,all EBS,male,undetermined,new shell,2002,443,155,2663.488
RKF,all EBS,male,undetermined,new shell,2002,443,160,2996.424
RKF,all EBS,male,undetermined,new shell,2002,443,165,1553.7013333333334
RKF,all EBS,male,undetermined,new shell,2002,443,170,887.8293333333334
RKF,all EBS,male,undetermined,new shell,2002,443,175,443.9146666666667
RKF,all EBS,male,undetermined,new shell,2002,443,180,0
RKF,all EBS,male,undetermined,new shell,2003,298,25,0
RKF,all EBS,male,undetermined,new shell,2003,298,30,0
RKF,all EBS,male,undetermined,new shell,2003,298,35,0
RKF,all EBS,male,undetermined,new shell,2003,298,40,146.54954954954954
RKF,all EBS,male,undetermined,new shell,2003,298,45,0
RKF,all EBS,male,undetermined,new shell,2003,298,50,0
RKF,all EBS,male,undetermined,new shell,2003,298,55,0
RKF,all EBS,male,undetermined,new shell,2003,298,60,0
RKF,all EBS,male,undetermined,new shell,2003,298,65,439.64864864864865
RKF,all EBS,male,undetermined,new shell,2003,298,70,146.54954954954954
RKF,all EBS,male,undetermined,new shell,2003,298,75,146.54954954954954
RKF,all EBS,male,undetermined,new shell,2003,298,80,146.54954954954954
RKF,all EBS,male,undetermined,new shell,2003,298,85,586.1981981981982
RKF,all EBS,male,undetermined,new shell,2003,298,90,586.1981981981982
RKF,all EBS,male,undetermined,new shell,2003,298,95,1465.4954954954956
RKF,all EBS,male,undetermined,new shell,2003,298,100,1172.3963963963963
RKF,all EBS,male,undetermined,new shell,2003,298,105,2491.3423423423424
RKF,all EBS,male,undetermined,new shell,2003,298,110,4543.0360360360355
RKF,all EBS,male,undetermined,new shell,2003,298,115,4103.387387387387
RKF,all EBS,male,undetermined,new shell,2003,298,120,4543.0360360360355
RKF,all EBS,male,undetermined,new shell,2003,298,125,3517.189189189189
RKF,all EBS,male,undetermined,new shell,2003,298,130,3517.189189189189
RKF,all EBS,male,undetermined,new shell,2003,298,135,5422.333333333333
RKF,all EBS,male,undetermined,new shell,2003,298,140,2930.990990990991
RKF,all EBS,male,undetermined,new shell,2003,298,145,3517.189189189189
RKF,all EBS,male,undetermined,new shell,2003,298,150,1465.4954954954956
RKF,all EBS,male,undetermined,new shell,2003,298,155,1025.8468468468468
RKF,all EBS,male,undetermined,new shell,2003,298,160,879.2972972972973
RKF,all EBS,male,undetermined,new shell,2003,298,165,879.2972972972973
RKF,all EBS,male,undetermined,new shell,2003,298,170,0
RKF,all EBS,male,undetermined,new shell,2003,298,175,0
RKF,all EBS,male,undetermined,new shell,2003,298,180,0
RKF,all EBS,male,undetermined,new shell,2004,240,25,0
RKF,all EBS,male,undetermined,new shell,2004,240,30,0
RKF,all EBS,male,undetermined,new shell,2004,240,35,0
RKF,all EBS,male,undetermined,new shell,2004,240,40,0
RKF,all EBS,male,undetermined,new shell,2004,240,45,0
RKF,all EBS,male,undetermined,new shell,2004,240,50,0
RKF,all EBS,male,undetermined,new shell,2004,240,55,0
RKF,all EBS,male,undetermined,new shell,2004,240,60,0
RKF,all EBS,male,undetermined,new shell,2004,240,65,158.94045174537987
RKF,all EBS,male,undetermined,new shell,2004,240,70,158.94045174537987
RKF,all EBS,male,undetermined,new shell,2004,240,75,317.88090349075975
RKF,all EBS,male,undetermined,new shell,2004,240,80,158.94045174537987
RKF,all EBS,male,undetermined,new shell,2004,240,85,158.94045174537987
RKF,all EBS,male,undetermined,new shell,2004,240,90,317.88090349075975
RKF,all EBS,male,undetermined,new shell,2004,240,95,1271.523613963039
RKF,all EBS,male,undetermined,new shell,2004,240,100,1112.583162217659
RKF,all EBS,male,undetermined,new shell,2004,240,105,1112.583162217659
RKF,all EBS,male,undetermined,new shell,2004,240,110,3178.8090349075974
RKF,all EBS,male,undetermined,new shell,2004,240,115,3337.7494866529773
RKF,all EBS,male,undetermined,new shell,2004,240,120,3973.5112936344967
RKF,all EBS,male,undetermined,new shell,2004,240,125,5245.034907597536
RKF,all EBS,male,undetermined,new shell,2004,240,130,5086.094455852156
RKF,all EBS,male,undetermined,new shell,2004,240,135,3178.8090349075974
RKF,all EBS,male,undetermined,new shell,2004,240,140,2701.9876796714575
RKF,all EBS,male,undetermined,new shell,2004,240,145,1748.3449691991789
RKF,all EBS,male,undetermined,new shell,2004,240,150,2225.166324435318
RKF,all EBS,male,undetermined,new shell,2004,240,155,1430.464065708419
RKF,all EBS,male,undetermined,new shell,2004,240,160,635.7618069815195
RKF,all EBS,male,undetermined,new shell,2004,240,165,476.82135523613965
RKF,all EBS,male,undetermined,new shell,2004,240,170,158.94045174537987
RKF,all EBS,male,undetermined,new shell,2004,240,175,0
RKF,all EBS,male,undetermined,new shell,2004,240,180,0
RKF,all EBS,male,undetermined,new shell,2005,633,25,0
RKF,all EBS,male,undetermined,new shell,2005,633,30,0
RKF,all EBS,male,undetermined,new shell,2005,633,35,0
RKF,all EBS,male,undetermined,new shell,2005,633,40,0
RKF,all EBS,male,undetermined,new shell,2005,633,45,0
RKF,all EBS,male,undetermined,new shell,2005,633,50,0
RKF,all EBS,male,undetermined,new shell,2005,633,55,0
RKF,all EBS,male,undetermined,new shell,2005,633,60,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,65,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,70,125.79450661241098
RKF,all EBS,male,undetermined,new shell,2005,633,75,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,80,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,85,377.38351983723294
RKF,all EBS,male,undetermined,new shell,2005,633,90,691.8697863682604
RKF,all EBS,male,undetermined,new shell,2005,633,95,691.8697863682604
RKF,all EBS,male,undetermined,new shell,2005,633,100,1320.8423194303155
RKF,all EBS,male,undetermined,new shell,2005,633,105,1635.328585961343
RKF,all EBS,male,undetermined,new shell,2005,633,110,2956.1709053916584
RKF,all EBS,male,undetermined,new shell,2005,633,115,3270.657171922686
RKF,all EBS,male,undetermined,new shell,2005,633,120,4905.985757884028
RKF,all EBS,male,undetermined,new shell,2005,633,125,3270.657171922686
RKF,all EBS,male,undetermined,new shell,2005,633,130,3710.937945066124
RKF,all EBS,male,undetermined,new shell,2005,633,135,3144.8626653102747
RKF,all EBS,male,undetermined,new shell,2005,633,140,3585.143438453713
RKF,all EBS,male,undetermined,new shell,2005,633,145,3396.4516785350966
RKF,all EBS,male,undetermined,new shell,2005,633,150,2830.376398779247
RKF,all EBS,male,undetermined,new shell,2005,633,155,2264.301119023398
RKF,all EBS,male,undetermined,new shell,2005,633,160,1069.2533062054936
RKF,all EBS,male,undetermined,new shell,2005,633,165,188.69175991861647
RKF,all EBS,male,undetermined,new shell,2005,633,170,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,175,62.89725330620549
RKF,all EBS,male,undetermined,new shell,2005,633,180,0
RKF,all EBS,male,undetermined,new shell,2006,457,25,0
RKF,all EBS,male,undetermined,new shell,2006,457,30,0
RKF,all EBS,male,undetermined,new shell,2006,457,35,0
RKF,all EBS,male,undetermined,new shell,2006,457,40,0
RKF,all EBS,male,undetermined,new shell,2006,457,45,60.91957104557641
RKF,all EBS,male,undetermined,new shell,2006,457,50,0
RKF,all EBS,male,undetermined,new shell,2006,457,55,0
RKF,all EBS,male,undetermined,new shell,2006,457,60,0
RKF,all EBS,male,undetermined,new shell,2006,457,65,0
