fishery,area,sex,maturity,shell condition,year,ss,size,abundance
TCF,East 166W,male,undetermined,old shell,1990,0,175,0
TCF,East 166W,male,undetermined,old shell,1990,0,180,0
TCF,East 166W,male,undetermined,old shell,1991,0,25,0
TCF,East 166W,male,undetermined,old shell,1991,0,30,0
TCF,East 166W,male,undetermined,old shell,1991,0,35,0
TCF,East 166W,male,undetermined,old shell,1991,0,40,0
TCF,East 166W,male,undetermined,old shell,1991,0,45,0
TCF,East 166W,male,undetermined,old shell,1991,0,50,0
TCF,East 166W,male,undetermined,old shell,1991,0,55,0
TCF,East 166W,male,undetermined,old shell,1991,0,60,0
TCF,East 166W,male,undetermined,old shell,1991,0,65,0
TCF,East 166W,male,undetermined,old shell,1991,0,70,0
TCF,East 166W,male,undetermined,old shell,1991,0,75,0
TCF,East 166W,male,undetermined,old shell,1991,0,80,0
TCF,East 166W,male,undetermined,old shell,1991,0,85,0
TCF,East 166W,male,undetermined,old shell,1991,0,90,0
TCF,East 166W,male,undetermined,old shell,1991,0,95,0
TCF,East 166W,male,undetermined,old shell,1991,0,100,0
TCF,East 166W,male,undetermined,old shell,1991,0,105,0
TCF,East 166W,male,undetermined,old shell,1991,0,110,0
TCF,East 166W,male,undetermined,old shell,1991,0,115,0
TCF,East 166W,male,undetermined,old shell,1991,0,120,0
TCF,East 166W,male,undetermined,old shell,1991,0,125,0
TCF,East 166W,male,undetermined,old shell,1991,0,130,0
TCF,East 166W,male,undetermined,old shell,1991,0,135,0
TCF,East 166W,male,undetermined,old shell,1991,0,140,0
TCF,East 166W,male,undetermined,old shell,1991,0,145,0
TCF,East 166W,male,undetermined,old shell,1991,0,150,0
TCF,East 166W,male,undetermined,old shell,1991,0,155,0
TCF,East 166W,male,undetermined,old shell,1991,0,160,0
TCF,East 166W,male,undetermined,old shell,1991,0,165,0
TCF,East 166W,male,undetermined,old shell,1991,0,170,0
TCF,East 166W,male,undetermined,old shell,1991,0,175,0
TCF,East 166W,male,undetermined,old shell,1991,0,180,0
TCF,East 166W,male,undetermined,old shell,1992,0,25,0
TCF,East 166W,male,undetermined,old shell,1992,0,30,0
TCF,East 166W,male,undetermined,old shell,1992,0,35,0
TCF,East 166W,male,undetermined,old shell,1992,0,40,0
TCF,East 166W,male,undetermined,old shell,1992,0,45,0
TCF,East 166W,male,undetermined,old shell,1992,0,50,0
TCF,East 166W,male,undetermined,old shell,1992,0,55,0
TCF,East 166W,male,undetermined,old shell,1992,0,60,0
TCF,East 166W,male,undetermined,old shell,1992,0,65,0
TCF,East 166W,male,undetermined,old shell,1992,0,70,0
TCF,East 166W,male,undetermined,old shell,1992,0,75,0
TCF,East 166W,male,undetermined,old shell,1992,0,80,0
TCF,East 166W,male,undetermined,old shell,1992,0,85,0
TCF,East 166W,male,undetermined,old shell,1992,0,90,0
TCF,East 166W,male,undetermined,old shell,1992,0,95,0
TCF,East 166W,male,undetermined,old shell,1992,0,100,0
TCF,East 166W,male,undetermined,old shell,1992,0,105,0
TCF,East 166W,male,undetermined,old shell,1992,0,110,0
TCF,East 166W,male,undetermined,old shell,1992,0,115,0
TCF,East 166W,male,undetermined,old shell,1992,0,120,0
TCF,East 166W,male,undetermined,old shell,1992,0,125,0
TCF,East 166W,male,undetermined,old shell,1992,0,130,0
TCF,East 166W,male,undetermined,old shell,1992,0,135,0
TCF,East 166W,male,undetermined,old shell,1992,0,140,0
TCF,East 166W,male,undetermined,old shell,1992,0,145,0
TCF,East 166W,male,undetermined,old shell,1992,0,150,0
TCF,East 166W,male,undetermined,old shell,1992,0,155,0
TCF,East 166W,male,undetermined,old shell,1992,0,160,0
TCF,East 166W,male,undetermined,old shell,1992,0,165,0
TCF,East 166W,male,undetermined,old shell,1992,0,170,0
TCF,East 166W,male,undetermined,old shell,1992,0,175,0
TCF,East 166W,male,undetermined,old shell,1992,0,180,0
TCF,East 166W,male,undetermined,old shell,1993,0,25,0
TCF,East 166W,male,undetermined,old shell,1993,0,30,0
TCF,East 166W,male,undetermined,old shell,1993,0,35,0
TCF,East 166W,male,undetermined,old shell,1993,0,40,0
TCF,East 166W,male,undetermined,old shell,1993,0,45,0
TCF,East 166W,male,undetermined,old shell,1993,0,50,0
TCF,East 166W,male,undetermined,old shell,1993,0,55,0
TCF,East 166W,male,undetermined,old shell,1993,0,60,0
TCF,East 166W,male,undetermined,old shell,1993,0,65,0
TCF,East 166W,male,undetermined,old shell,1993,0,70,0
TCF,East 166W,male,undetermined,old shell,1993,0,75,0
TCF,East 166W,male,undetermined,old shell,1993,0,80,0
TCF,East 166W,male,undetermined,old shell,1993,0,85,0
TCF,East 166W,male,undetermined,old shell,1993,0,90,0
TCF,East 166W,male,undetermined,old shell,1993,0,95,0
TCF,East 166W,male,undetermined,old shell,1993,0,100,0
TCF,East 166W,male,undetermined,old shell,1993,0,105,0
TCF,East 166W,male,undetermined,old shell,1993,0,110,0
TCF,East 166W,male,undetermined,old shell,1993,0,115,0
TCF,East 166W,male,undetermined,old shell,1993,0,120,0
TCF,East 166W,male,undetermined,old shell,1993,0,125,0
TCF,East 166W,male,undetermined,old shell,1993,0,130,0
TCF,East 166W,male,undetermined,old shell,1993,0,135,0
TCF,East 166W,male,undetermined,old shell,1993,0,140,0
TCF,East 166W,male,undetermined,old shell,1993,0,145,0
TCF,East 166W,male,undetermined,old shell,1993,0,150,0
TCF,East 166W,male,undetermined,old shell,1993,0,155,0
TCF,East 166W,male,undetermined,old shell,1993,0,160,0
TCF,East 166W,male,undetermined,old shell,1993,0,165,0
TCF,East 166W,male,undetermined,old shell,1993,0,170,0
TCF,East 166W,male,undetermined,old shell,1993,0,175,0
TCF,East 166W,male,undetermined,old shell,1993,0,180,0
TCF,East 166W,male,undetermined,old shell,1994,0,25,0
TCF,East 166W,male,undetermined,old shell,1994,0,30,0
TCF,East 166W,male,undetermined,old shell,1994,0,35,0
TCF,East 166W,male,undetermined,old shell,1994,0,40,0
TCF,East 166W,male,undetermined,old shell,1994,0,45,0
TCF,East 166W,male,undetermined,old shell,1994,0,50,0
TCF,East 166W,male,undetermined,old shell,1994,0,55,0
TCF,East 166W,male,undetermined,old shell,1994,0,60,0
TCF,East 166W,male,undetermined,old shell,1994,0,65,0
TCF,East 166W,male,undetermined,old shell,1994,0,70,0
TCF,East 166W,male,undetermined,old shell,1994,0,75,0
TCF,East 166W,male,undetermined,old shell,1994,0,80,0
TCF,East 166W,male,undetermined,old shell,1994,0,85,0
TCF,East 166W,male,undetermined,old shell,1994,0,90,0
TCF,East 166W,male,undetermined,old shell,1994,0,95,0
TCF,East 166W,male,undetermined,old shell,1994,0,100,0
TCF,East 166W,male,undetermined,old shell,1994,0,105,0
TCF,East 166W,male,undetermined,old shell,1994,0,110,0
TCF,East 166W,male,undetermined,old shell,1994,0,115,0
TCF,East 166W,male,undetermined,old shell,1994,0,120,0
TCF,East 166W,male,undetermined,old shell,1994,0,125,0
TCF,East 166W,male,undetermined,old shell,1994,0,130,0
TCF,East 166W,male,undetermined,old shell,1994,0,135,0
TCF,East 166W,male,undetermined,old shell,1994,0,140,0
TCF,East 166W,male,undetermined,old shell,1994,0,145,0
TCF,East 166W,male,undetermined,old shell,1994,0,150,0
TCF,East 166W,male,undetermined,old shell,1994,0,155,0
TCF,East 166W,male,undetermined,old shell,1994,0,160,0
TCF,East 166W,male,undetermined,old shell,1994,0,165,0
TCF,East 166W,male,undetermined,old shell,1994,0,170,0
TCF,East 166W,male,undetermined,old shell,1994,0,175,0
TCF,East 166W,male,undetermined,old shell,1994,0,180,0
TCF,East 166W,male,undetermined,old shell,1995,0,25,0
TCF,East 166W,male,undetermined,old shell,1995,0,30,0
TCF,East 166W,male,undetermined,old shell,1995,0,35,0
TCF,East 166W,male,undetermined,old shell,1995,0,40,0
TCF,East 166W,male,undetermined,old shell,1995,0,45,0
TCF,East 166W,male,undetermined,old shell,1995,0,50,0
TCF,East 166W,male,undetermined,old shell,1995,0,55,0
TCF,East 166W,male,undetermined,old shell,1995,0,60,0
TCF,East 166W,male,undetermined,old shell,1995,0,65,0
TCF,East 166W,male,undetermined,old shell,1995,0,70,0
TCF,East 166W,male,undetermined,old shell,1995,0,75,0
TCF,East 166W,male,undetermined,old shell,1995,0,80,0
TCF,East 166W,male,undetermined,old shell,1995,0,85,0
TCF,East 166W,male,undetermined,old shell,1995,0,90,0
TCF,East 166W,male,undetermined,old shell,1995,0,95,0
TCF,East 166W,male,undetermined,old shell,1995,0,100,0
TCF,East 166W,male,undetermined,old shell,1995,0,105,0
TCF,East 166W,male,undetermined,old shell,1995,0,110,0
TCF,East 166W,male,undetermined,old shell,1995,0,115,0
TCF,East 166W,male,undetermined,old shell,1995,0,120,0
TCF,East 166W,male,undetermined,old shell,1995,0,125,0
TCF,East 166W,male,undetermined,old shell,1995,0,130,0
TCF,East 166W,male,undetermined,old shell,1995,0,135,0
TCF,East 166W,male,undetermined,old shell,1995,0,140,0
TCF,East 166W,male,undetermined,old shell,1995,0,145,0
TCF,East 166W,male,undetermined,old shell,1995,0,150,0
TCF,East 166W,male,undetermined,old shell,1995,0,155,0
TCF,East 166W,male,undetermined,old shell,1995,0,160,0
TCF,East 166W,male,undetermined,old shell,1995,0,165,0
TCF,East 166W,male,undetermined,old shell,1995,0,170,0
TCF,East 166W,male,undetermined,old shell,1995,0,175,0
TCF,East 166W,male,undetermined,old shell,1995,0,180,0
TCF,East 166W,male,undetermined,old shell,1996,0,25,0
TCF,East 166W,male,undetermined,old shell,1996,0,30,0
TCF,East 166W,male,undetermined,old shell,1996,0,35,0
TCF,East 166W,male,undetermined,old shell,1996,0,40,0
TCF,East 166W,male,undetermined,old shell,1996,0,45,0
TCF,East 166W,male,undetermined,old shell,1996,0,50,0
TCF,East 166W,male,undetermined,old shell,1996,0,55,0
TCF,East 166W,male,undetermined,old shell,1996,0,60,0
TCF,East 166W,male,undetermined,old shell,1996,0,65,0
TCF,East 166W,male,undetermined,old shell,1996,0,70,0
TCF,East 166W,male,undetermined,old shell,1996,0,75,0
TCF,East 166W,male,undetermined,old shell,1996,0,80,0
TCF,East 166W,male,undetermined,old shell,1996,0,85,0
TCF,East 166W,male,undetermined,old shell,1996,0,90,0
TCF,East 166W,male,undetermined,old shell,1996,0,95,0
TCF,East 166W,male,undetermined,old shell,1996,0,100,0
TCF,East 166W,male,undetermined,old shell,1996,0,105,0
TCF,East 166W,male,undetermined,old shell,1996,0,110,0
TCF,East 166W,male,undetermined,old shell,1996,0,115,0
TCF,East 166W,male,undetermined,old shell,1996,0,120,0
TCF,East 166W,male,undetermined,old shell,1996,0,125,0
TCF,East 166W,male,undetermined,old shell,1996,0,130,0
TCF,East 166W,male,undetermined,old shell,1996,0,135,0
TCF,East 166W,male,undetermined,old shell,1996,0,140,0
TCF,East 166W,male,undetermined,old shell,1996,0,145,0
TCF,East 166W,male,undetermined,old shell,1996,0,150,0
TCF,East 166W,male,undetermined,old shell,1996,0,155,0
TCF,East 166W,male,undetermined,old shell,1996,0,160,0
TCF,East 166W,male,undetermined,old shell,1996,0,165,0
TCF,East 166W,male,undetermined,old shell,1996,0,170,0
TCF,East 166W,male,undetermined,old shell,1996,0,175,0
TCF,East 166W,male,undetermined,old shell,1996,0,180,0
TCF,East 166W,male,undetermined,old shell,2005,0,25,0
TCF,East 166W,male,undetermined,old shell,2005,0,30,0
TCF,East 166W,male,undetermined,old shell,2005,0,35,0
TCF,East 166W,male,undetermined,old shell,2005,0,40,0
TCF,East 166W,male,undetermined,old shell,2005,0,45,0
TCF,East 166W,male,undetermined,old shell,2005,0,50,0
TCF,East 166W,male,undetermined,old shell,2005,0,55,0
TCF,East 166W,male,undetermined,old shell,2005,0,60,0
TCF,East 166W,male,undetermined,old shell,2005,0,65,0
TCF,East 166W,male,undetermined,old shell,2005,0,70,0
TCF,East 166W,male,undetermined,old shell,2005,0,75,0
TCF,East 166W,male,undetermined,old shell,2005,0,80,0
TCF,East 166W,male,undetermined,old shell,2005,0,85,0
TCF,East 166W,male,undetermined,old shell,2005,0,90,0
TCF,East 166W,male,undetermined,old shell,2005,0,95,0
TCF,East 166W,male,undetermined,old shell,2005,0,100,0
TCF,East 166W,male,undetermined,old shell,2005,0,105,0
TCF,East 166W,male,undetermined,old shell,2005,0,110,0
TCF,East 166W,male,undetermined,old shell,2005,0,115,0
TCF,East 166W,male,undetermined,old shell,2005,0,120,0
TCF,East 166W,male,undetermined,old shell,2005,0,125,0
TCF,East 166W,male,undetermined,old shell,2005,0,130,0
TCF,East 166W,male,undetermined,old shell,2005,0,135,0
TCF,East 166W,male,undetermined,old shell,2005,0,140,0
TCF,East 166W,male,undetermined,old shell,2005,0,145,0
TCF,East 166W,male,undetermined,old shell,2005,0,150,0
TCF,East 166W,male,undetermined,old shell,2005,0,155,0
TCF,East 166W,male,undetermined,old shell,2005,0,160,0
TCF,East 166W,male,undetermined,old shell,2005,0,165,0
TCF,East 166W,male,undetermined,old shell,2005,0,170,0
TCF,East 166W,male,undetermined,old shell,2005,0,175,0
TCF,East 166W,male,undetermined,old shell,2005,0,180,0
TCF,East 166W,male,undetermined,old shell,2006,1544,25,0
TCF,East 166W,male,undetermined,old shell,2006,1544,30,0
TCF,East 166W,male,undetermined,old shell,2006,1544,35,0
TCF,East 166W,male,undetermined,old shell,2006,1544,40,0
TCF,East 166W,male,undetermined,old shell,2006,1544,45,0
TCF,East 166W,male,undetermined,old shell,2006,1544,50,0
TCF,East 166W,male,undetermined,old shell,2006,1544,55,0
TCF,East 166W,male,undetermined,old shell,2006,1544,60,0
TCF,East 166W,male,undetermined,old shell,2006,1544,65,0
TCF,East 166W,male,undetermined,old shell,2006,1544,70,0
TCF,East 166W,male,undetermined,old shell,2006,1544,75,0
TCF,East 166W,male,undetermined,old shell,2006,1544,80,0
TCF,East 166W,male,undetermined,old shell,2006,1544,85,0
TCF,East 166W,male,undetermined,old shell,2006,1544,90,0
TCF,East 166W,male,undetermined,old shell,2006,1544,95,0
TCF,East 166W,male,undetermined,old shell,2006,1544,100,0
TCF,East 166W,male,undetermined,old shell,2006,1544,105,0
TCF,East 166W,male,undetermined,old shell,2006,1544,110,0
TCF,East 166W,male,undetermined,old shell,2006,1544,115,0
TCF,East 166W,male,undetermined,old shell,2006,1544,120,0
TCF,East 166W,male,undetermined,old shell,2006,1544,125,246.30097498940228
TCF,East 166W,male,undetermined,old shell,2006,1544,130,492.60194997880456
TCF,East 166W,male,undetermined,old shell,2006,1544,135,7881.631199660873
TCF,East 166W,male,undetermined,old shell,2006,1544,140,74136.59347181009
TCF,East 166W,male,undetermined,old shell,2006,1544,145,86944.24417125901
TCF,East 166W,male,undetermined,old shell,2006,1544,150,85220.1373463332
TCF,East 166W,male,undetermined,old shell,2006,1544,155,67240.16617210682
TCF,East 166W,male,undetermined,old shell,2006,1544,160,37437.74819838915
TCF,East 166W,male,undetermined,old shell,2006,1544,165,15516.961424332343
TCF,East 166W,male,undetermined,old shell,2006,1544,170,3694.514624841034
TCF,East 166W,male,undetermined,old shell,2006,1544,175,1477.8058499364138
TCF,East 166W,male,undetermined,old shell,2006,1544,180,0
TCF,East 166W,male,undetermined,old shell,2007,1439,25,0
TCF,East 166W,male,undetermined,old shell,2007,1439,30,0
TCF,East 166W,male,undetermined,old shell,2007,1439,35,0
TCF,East 166W,male,undetermined,old shell,2007,1439,40,0
TCF,East 166W,male,undetermined,old shell,2007,1439,45,0
TCF,East 166W,male,undetermined,old shell,2007,1439,50,0
TCF,East 166W,male,undetermined,old shell,2007,1439,55,0
TCF,East 166W,male,undetermined,old shell,2007,1439,60,0
TCF,East 166W,male,undetermined,old shell,2007,1439,65,0
TCF,East 166W,male,undetermined,old shell,2007,1439,70,0
TCF,East 166W,male,undetermined,old shell,2007,1439,75,0
TCF,East 166W,male,undetermined,old shell,2007,1439,80,0
TCF,East 166W,male,undetermined,old shell,2007,1439,85,0
TCF,East 166W,male,undetermined,old shell,2007,1439,90,0
TCF,East 166W,male,undetermined,old shell,2007,1439,95,0
TCF,East 166W,male,undetermined,old shell,2007,1439,100,0
TCF,East 166W,male,undetermined,old shell,2007,1439,105,0
TCF,East 166W,male,undetermined,old shell,2007,1439,110,0
TCF,East 166W,male,undetermined,old shell,2007,1439,115,0
TCF,East 166W,male,undetermined,old shell,2007,1439,120,0
TCF,East 166W,male,undetermined,old shell,2007,1439,125,0
TCF,East 166W,male,undetermined,old shell,2007,1439,130,0
TCF,East 166W,male,undetermined,old shell,2007,1439,135,11703.42816023027
TCF,East 166W,male,undetermined,old shell,2007,1439,140,75259.54497481411
TCF,East 166W,male,undetermined,old shell,2007,1439,145,58192.045574478296
TCF,East 166W,male,undetermined,old shell,2007,1439,150,44050.40321420004
TCF,East 166W,male,undetermined,old shell,2007,1439,155,23731.951547133605
TCF,East 166W,male,undetermined,old shell,2007,1439,160,13653.99952026865
TCF,East 166W,male,undetermined,old shell,2007,1439,165,5201.52362676901
TCF,East 166W,male,undetermined,old shell,2007,1439,170,1625.4761333653155
TCF,East 166W,male,undetermined,old shell,2007,1439,175,487.64284000959464
TCF,East 166W,male,undetermined,old shell,2007,1439,180,0
TCF,East 166W,male,undetermined,old shell,2008,252,25,0
TCF,East 166W,male,undetermined,old shell,2008,252,30,0
TCF,East 166W,male,undetermined,old shell,2008,252,35,0
TCF,East 166W,male,undetermined,old shell,2008,252,40,0
TCF,East 166W,male,undetermined,old shell,2008,252,45,0
TCF,East 166W,male,undetermined,old shell,2008,252,50,0
TCF,East 166W,male,undetermined,old shell,2008,252,55,0
TCF,East 166W,male,undetermined,old shell,2008,252,60,0
TCF,East 166W,male,undetermined,old shell,2008,252,65,0
TCF,East 166W,male,undetermined,old shell,2008,252,70,0
TCF,East 166W,male,undetermined,old shell,2008,252,75,0
TCF,East 166W,male,undetermined,old shell,2008,252,80,0
TCF,East 166W,male,undetermined,old shell,2008,252,85,0
TCF,East 166W,male,undetermined,old shell,2008,252,90,0
TCF,East 166W,male,undetermined,old shell,2008,252,95,0
TCF,East 166W,male,undetermined,old shell,2008,252,100,0
TCF,East 166W,male,undetermined,old shell,2008,252,105,0
TCF,East 166W,male,undetermined,old shell,2008,252,110,0
TCF,East 166W,male,undetermined,old shell,2008,252,115,0
TCF,East 166W,male,undetermined,old shell,2008,252,120,0
TCF,East 166W,male,undetermined,old shell,2008,252,125,0
TCF,East 166W,male,undetermined,old shell,2008,252,130,0
TCF,East 166W,male,undetermined,old shell,2008,252,135,3063.665880767935
TCF,East 166W,male,undetermined,old shell,2008,252,140,16850.162344223645
TCF,East 166W,male,undetermined,old shell,2008,252,145,15828.940383967667
TCF,East 166W,male,undetermined,old shell,2008,252,150,11233.441562815762
TCF,East 166W,male,undetermined,old shell,2008,252,155,10212.219602559784
TCF,East 166W,male,undetermined,old shell,2008,252,160,5106.109801279892
TCF,East 166W,male,undetermined,old shell,2008,252,165,1787.1384304479623
TCF,East 166W,male,undetermined,old shell,2008,252,170,255.3054900639946
TCF,East 166W,male,undetermined,old shell,2008,252,175,0
TCF,East 166W,male,undetermined,old shell,2008,252,180,0
TCF,East 166W,male,undetermined,old shell,2009,48,25,0
TCF,East 166W,male,undetermined,old shell,2009,48,30,0
TCF,East 166W,male,undetermined,old shell,2009,48,35,0
TCF,East 166W,male,undetermined,old shell,2009,48,40,0
TCF,East 166W,male,undetermined,old shell,2009,48,45,0
TCF,East 166W,male,undetermined,old shell,2009,48,50,0
TCF,East 166W,male,undetermined,old shell,2009,48,55,0
TCF,East 166W,male,undetermined,old shell,2009,48,60,0
TCF,East 166W,male,undetermined,old shell,2009,48,65,0
TCF,East 166W,male,undetermined,old shell,2009,48,70,0
TCF,East 166W,male,undetermined,old shell,2009,48,75,0
TCF,East 166W,male,undetermined,old shell,2009,48,80,0
TCF,East 166W,male,undetermined,old shell,2009,48,85,0
TCF,East 166W,male,undetermined,old shell,2009,48,90,0
TCF,East 166W,male,undetermined,old shell,2009,48,95,0
TCF,East 166W,male,undetermined,old shell,2009,48,100,0
TCF,East 166W,male,undetermined,old shell,2009,48,105,0
TCF,East 166W,male,undetermined,old shell,2009,48,110,0
TCF,East 166W,male,undetermined,old shell,2009,48,115,0
TCF,East 166W,male,undetermined,old shell,2009,48,120,0
TCF,East 166W,male,undetermined,old shell,2009,48,125,0
TCF,East 166W,male,undetermined,old shell,2009,48,130,0
TCF,East 166W,male,undetermined,old shell,2009,48,135,197.21472900289615
TCF,East 166W,male,undetermined,old shell,2009,48,140,1774.9325610260653
TCF,East 166W,male,undetermined,old shell,2009,48,145,1972.1472900289614
TCF,East 166W,male,undetermined,old shell,2009,48,150,1380.503103020273
TCF,East 166W,male,undetermined,old shell,2009,48,155,2169.362019031858
TCF,East 166W,male,undetermined,old shell,2009,48,160,1183.288374017377
TCF,East 166W,male,undetermined,old shell,2009,48,165,591.6441870086885
TCF,East 166W,male,undetermined,old shell,2009,48,170,197.21472900289615
TCF,East 166W,male,undetermined,old shell,2009,48,175,0
TCF,East 166W,male,undetermined,old shell,2009,48,180,0
TCF,East 166W,male,undetermined,old shell,2013,274,25,0
TCF,East 166W,male,undetermined,old shell,2013,274,30,0
TCF,East 166W,male,undetermined,old shell,2013,274,35,0
TCF,East 166W,male,undetermined,old shell,2013,274,40,0
TCF,East 166W,male,undetermined,old shell,2013,274,45,0
TCF,East 166W,male,undetermined,old shell,2013,274,50,0
TCF,East 166W,male,undetermined,old shell,2013,274,55,0
TCF,East 166W,male,undetermined,old shell,2013,274,60,0
TCF,East 166W,male,undetermined,old shell,2013,274,65,0
TCF,East 166W,male,undetermined,old shell,2013,274,70,0
TCF,East 166W,male,undetermined,old shell,2013,274,75,0
TCF,East 166W,male,undetermined,old shell,2013,274,80,0
TCF,East 166W,male,undetermined,old shell,2013,274,85,0
TCF,East 166W,male,undetermined,old shell,2013,274,90,0
TCF,East 166W,male,undetermined,old shell,2013,274,95,0
TCF,East 166W,male,undetermined,old shell,2013,274,100,0
TCF,East 166W,male,undetermined,old shell,2013,274,105,0
TCF,East 166W,male,undetermined,old shell,2013,274,110,0
TCF,East 166W,male,undetermined,old shell,2013,274,115,0
TCF,East 166W,male,undetermined,old shell,2013,274,120,558.0039619651347
TCF,East 166W,male,undetermined,old shell,2013,274,125,3627.0257527733756
TCF,East 166W,male,undetermined,old shell,2013,274,130,5859.041600633914
TCF,East 166W,male,undetermined,old shell,2013,274,135,13950.099049128366
TCF,East 166W,male,undetermined,old shell,2013,274,140,16182.114896988905
TCF,East 166W,male,undetermined,old shell,2013,274,145,10044.071315372425
TCF,East 166W,male,undetermined,old shell,2013,274,150,8649.061410459588
TCF,East 166W,male,undetermined,old shell,2013,274,155,7812.0554675118865
TCF,East 166W,male,undetermined,old shell,2013,274,160,5301.03763866878
TCF,East 166W,male,undetermined,old shell,2013,274,165,3069.021790808241
TCF,East 166W,male,undetermined,old shell,2013,274,170,1395.0099049128369
TCF,East 166W,male,undetermined,old shell,2013,274,175,0
TCF,East 166W,male,undetermined,old shell,2013,274,180,0
TCF,East 166W,male,undetermined,old shell,2014,1274,25,0
TCF,East 166W,male,undetermined,old shell,2014,1274,30,0
TCF,East 166W,male,undetermined,old shell,2014,1274,35,0
TCF,East 166W,male,undetermined,old shell,2014,1274,40,0
TCF,East 166W,male,undetermined,old shell,2014,1274,45,0
TCF,East 166W,male,undetermined,old shell,2014,1274,50,0
TCF,East 166W,male,undetermined,old shell,2014,1274,55,0
TCF,East 166W,male,undetermined,old shell,2014,1274,60,0
TCF,East 166W,male,undetermined,old shell,2014,1274,65,0
TCF,East 166W,male,undetermined,old shell,2014,1274,70,0
TCF,East 166W,male,undetermined,old shell,2014,1274,75,0
TCF,East 166W,male,undetermined,old shell,2014,1274,80,0
TCF,East 166W,male,undetermined,old shell,2014,1274,85,0
TCF,East 166W,male,undetermined,old shell,2014,1274,90,0
TCF,East 166W,male,undetermined,old shell,2014,1274,95,0
TCF,East 166W,male,undetermined,old shell,2014,1274,100,0
TCF,East 166W,male,undetermined,old shell,2014,1274,105,0
TCF,East 166W,male,undetermined,old shell,2014,1274,110,0
TCF,East 166W,male,undetermined,old shell,2014,1274,115,579.7403336864406
TCF,East 166W,male,undetermined,old shell,2014,1274,120,11015.066340042373
TCF,East 166W,male,undetermined,old shell,2014,1274,125,96236.89539194916
TCF,East 166W,male,undetermined,old shell,2014,1274,130,115368.32640360169
TCF,East 166W,male,undetermined,old shell,2014,1274,135,136818.71875
TCF,East 166W,male,undetermined,old shell,2014,1274,140,148413.5254237288
TCF,East 166W,male,undetermined,old shell,2014,1274,145,123484.69107521187
TCF,East 166W,male,undetermined,old shell,2014,1274,150,52176.630031779656
TCF,East 166W,male,undetermined,old shell,2014,1274,155,26668.055349576272
TCF,East 166W,male,undetermined,old shell,2014,1274,160,13913.768008474577
TCF,East 166W,male,undetermined,old shell,2014,1274,165,9855.585672669491
TCF,East 166W,male,undetermined,old shell,2014,1274,170,4058.1823358050847
TCF,East 166W,male,undetermined,old shell,2014,1274,175,0
TCF,East 166W,male,undetermined,old shell,2014,1274,180,0
TCF,East 166W,male,undetermined,old shell,2015,4159,25,0
TCF,East 166W,male,undetermined,old shell,2015,4159,30,0
TCF,East 166W,male,undetermined,old shell,2015,4159,35,0
TCF,East 166W,male,undetermined,old shell,2015,4159,40,0
TCF,East 166W,male,undetermined,old shell,2015,4159,45,0
TCF,East 166W,male,undetermined,old shell,2015,4159,50,0
TCF,East 166W,male,undetermined,old shell,2015,4159,55,0
TCF,East 166W,male,undetermined,old shell,2015,4159,60,0
TCF,East 166W,male,undetermined,old shell,2015,4159,65,0
TCF,East 166W,male,undetermined,old shell,2015,4159,70,0
TCF,East 166W,male,undetermined,old shell,2015,4159,75,0
TCF,East 166W,male,undetermined,old shell,2015,4159,80,0
TCF,East 166W,male,undetermined,old shell,2015,4159,85,0
TCF,East 166W,male,undetermined,old shell,2015,4159,90,0
TCF,East 166W,male,undetermined,old shell,2015,4159,95,0
TCF,East 166W,male,undetermined,old shell,2015,4159,100,0
TCF,East 166W,male,undetermined,old shell,2015,4159,105,0
TCF,East 166W,male,undetermined,old shell,2015,4159,110,0
TCF,East 166W,male,undetermined,old shell,2015,4159,115,2364.089064039409
TCF,East 166W,male,undetermined,old shell,2015,4159,120,34279.29142857143
TCF,East 166W,male,undetermined,old shell,2015,4159,125,187551.0657471264
TCF,East 166W,male,undetermined,old shell,2015,4159,130,256897.67829228242
TCF,East 166W,male,undetermined,old shell,2015,4159,135,333730.5728735632
TCF,East 166W,male,undetermined,old shell,2015,4159,140,312453.77129720856
TCF,East 166W,male,undetermined,old shell,2015,4159,145,203705.67435139575
TCF,East 166W,male,undetermined,old shell,2015,4159,150,125296.72039408868
TCF,East 166W,male,undetermined,old shell,2015,4159,155,76438.87973727423
TCF,East 166W,male,undetermined,old shell,2015,4159,160,50039.88518883415
TCF,East 166W,male,undetermined,old shell,2015,4159,165,38613.45471264368
TCF,East 166W,male,undetermined,old shell,2015,4159,170,13002.489852216748
TCF,East 166W,male,undetermined,old shell,2015,4159,175,3546.133596059113
TCF,East 166W,male,undetermined,old shell,2015,4159,180,788.0296880131363
TCF,East 166W,male,undetermined,old shell,2017,0,25,0
TCF,East 166W,male,undetermined,old shell,2017,0,30,0
TCF,East 166W,male,undetermined,old shell,2017,0,35,0
TCF,East 166W,male,undetermined,old shell,2017,0,40,0
TCF,East 166W,male,undetermined,old shell,2017,0,45,0
TCF,East 166W,male,undetermined,old shell,2017,0,50,0
TCF,East 166W,male,undetermined,old shell,2017,0,55,0
TCF,East 166W,male,undetermined,old shell,2017,0,60,0
TCF,East 166W,male,undetermined,old shell,2017,0,65,0
TCF,East 166W,male,undetermined,old shell,2017,0,70,0
TCF,East 166W,male,undetermined,old shell,2017,0,75,0
TCF,East 166W,male,undetermined,old shell,2017,0,80,0
