fishery,area,sex,maturity,shell condition,year,ss,size,abundance
RKF,all EBS,female,undetermined,new shell,1990,4,25,0
RKF,all EBS,female,undetermined,new shell,1990,4,30,0
RKF,all EBS,female,undetermined,new shell,1990,4,35,0
RKF,all EBS,female,undetermined,new shell,1990,4,40,0
RKF,all EBS,female,undetermined,new shell,1990,4,45,0
RKF,all EBS,female,undetermined,new shell,1990,4,50,0
RKF,all EBS,female,undetermined,new shell,1990,4,55,3360.906976744186
RKF,all EBS,female,undetermined,new shell,1990,4,60,0
RKF,all EBS,female,undetermined,new shell,1990,4,65,0
RKF,all EBS,female,undetermined,new shell,1990,4,70,0
RKF,all EBS,female,undetermined,new shell,1990,4,75,0
RKF,all EBS,female,undetermined,new shell,1990,4,80,3360.906976744186
RKF,all EBS,female,undetermined,new shell,1990,4,85,0
RKF,all EBS,female,undetermined,new shell,1990,4,90,0
RKF,all EBS,female,undetermined,new shell,1990,4,95,0
RKF,all EBS,female,undetermined,new shell,1990,4,100,0
RKF,all EBS,female,undetermined,new shell,1990,4,105,3360.906976744186
RKF,all EBS,female,undetermined,new shell,1990,4,110,3360.906976744186
RKF,all EBS,female,undetermined,new shell,1990,4,115,0
RKF,all EBS,female,undetermined,new shell,1990,4,120,0
RKF,all EBS,female,undetermined,new shell,1990,4,125,0
RKF,all EBS,female,undetermined,new shell,1990,4,130,0
RKF,all EBS,female,undetermined,new shell,1990,4,135,0
RKF,all EBS,female,undetermined,new shell,1990,4,140,0
RKF,all EBS,female,undetermined,new shell,1990,4,145,0
RKF,all EBS,female,undetermined,new shell,1990,4,150,0
RKF,all EBS,female,undetermined,new shell,1990,4,155,0
RKF,all EBS,female,undetermined,new shell,1990,4,160,0
RKF,all EBS,female,undetermined,new shell,1990,4,165,0
RKF,all EBS,female,undetermined,new shell,1990,4,170,0
RKF,all EBS,female,undetermined,new shell,1990,4,175,0
RKF,all EBS,female,undetermined,new shell,1990,4,180,0
RKF,all EBS,female,undetermined,new shell,1991,29,25,0
RKF,all EBS,female,undetermined,new shell,1991,29,30,0
RKF,all EBS,female,undetermined,new shell,1991,29,35,0
RKF,all EBS,female,undetermined,new shell,1991,29,40,0
RKF,all EBS,female,undetermined,new shell,1991,29,45,0
RKF,all EBS,female,undetermined,new shell,1991,29,50,0
RKF,all EBS,female,undetermined,new shell,1991,29,55,0
RKF,all EBS,female,undetermined,new shell,1991,29,60,0
RKF,all EBS,female,undetermined,new shell,1991,29,65,0
RKF,all EBS,female,undetermined,new shell,1991,29,70,0
RKF,all EBS,female,undetermined,new shell,1991,29,75,1062.202247191011
RKF,all EBS,female,undetermined,new shell,1991,29,80,2124.404494382022
RKF,all EBS,female,undetermined,new shell,1991,29,85,3186.6067415730336
RKF,all EBS,female,undetermined,new shell,1991,29,90,5311.011235955056
RKF,all EBS,female,undetermined,new shell,1991,29,95,5311.011235955056
RKF,all EBS,female,undetermined,new shell,1991,29,100,4248.808988764044
RKF,all EBS,female,undetermined,new shell,1991,29,105,4248.808988764044
RKF,all EBS,female,undetermined,new shell,1991,29,110,2124.404494382022
RKF,all EBS,female,undetermined,new shell,1991,29,115,1062.202247191011
RKF,all EBS,female,undetermined,new shell,1991,29,120,0
RKF,all EBS,female,undetermined,new shell,1991,29,125,0
RKF,all EBS,female,undetermined,new shell,1991,29,130,1062.202247191011
RKF,all EBS,female,undetermined,new shell,1991,29,135,1062.202247191011
RKF,all EBS,female,undetermined,new shell,1991,29,140,0
RKF,all EBS,female,undetermined,new shell,1991,29,145,0
RKF,all EBS,female,undetermined,new shell,1991,29,150,0
RKF,all EBS,female,undetermined,new shell,1991,29,155,0
RKF,all EBS,female,undetermined,new shell,1991,29,160,0
RKF,all EBS,female,undetermined,new shell,1991,29,165,0
RKF,all EBS,female,undetermined,new shell,1991,29,170,0
RKF,all EBS,female,undetermined,new shell,1991,29,175,0
RKF,all EBS,female,undetermined,new shell,1991,29,180,0
RKF,all EBS,female,undetermined,new shell,1992,18,25,0
RKF,all EBS,female,undetermined,new shell,1992,18,30,0
RKF,all EBS,female,undetermined,new shell,1992,18,35,0
RKF,all EBS,female,undetermined,new shell,1992,18,40,0
RKF,all EBS,female,undetermined,new shell,1992,18,45,0
RKF,all EBS,female,undetermined,new shell,1992,18,50,0
RKF,all EBS,female,undetermined,new shell,1992,18,55,0
RKF,all EBS,female,undetermined,new shell,1992,18,60,0
RKF,all EBS,female,undetermined,new shell,1992,18,65,0
RKF,all EBS,female,undetermined,new shell,1992,18,70,0
RKF,all EBS,female,undetermined,new shell,1992,18,75,0
RKF,all EBS,female,undetermined,new shell,1992,18,80,0
RKF,all EBS,female,undetermined,new shell,1992,18,85,0
RKF,all EBS,female,undetermined,new shell,1992,18,90,0
RKF,all EBS,female,undetermined,new shell,1992,18,95,5087.133333333333
RKF,all EBS,female,undetermined,new shell,1992,18,100,5087.133333333333
RKF,all EBS,female,undetermined,new shell,1992,18,105,726.7333333333333
RKF,all EBS,female,undetermined,new shell,1992,18,110,2180.2
RKF,all EBS,female,undetermined,new shell,1992,18,115,0
RKF,all EBS,female,undetermined,new shell,1992,18,120,0
RKF,all EBS,female,undetermined,new shell,1992,18,125,0
RKF,all EBS,female,undetermined,new shell,1992,18,130,0
RKF,all EBS,female,undetermined,new shell,1992,18,135,0
RKF,all EBS,female,undetermined,new shell,1992,18,140,0
RKF,all EBS,female,undetermined,new shell,1992,18,145,0
RKF,all EBS,female,undetermined,new shell,1992,18,150,0
RKF,all EBS,female,undetermined,new shell,1992,18,155,0
RKF,all EBS,female,undetermined,new shell,1992,18,160,0
RKF,all EBS,female,undetermined,new shell,1992,18,165,0
RKF,all EBS,female,undetermined,new shell,1992,18,170,0
RKF,all EBS,female,undetermined,new shell,1992,18,175,0
RKF,all EBS,female,undetermined,new shell,1992,18,180,0
RKF,all EBS,female,undetermined,new shell,1993,61,25,0
RKF,all EBS,female,undetermined,new shell,1993,61,30,0
RKF,all EBS,female,undetermined,new shell,1993,61,35,0
RKF,all EBS,female,undetermined,new shell,1993,61,40,0
RKF,all EBS,female,undetermined,new shell,1993,61,45,0
RKF,all EBS,female,undetermined,new shell,1993,61,50,0
RKF,all EBS,female,undetermined,new shell,1993,61,55,0
RKF,all EBS,female,undetermined,new shell,1993,61,60,0
RKF,all EBS,female,undetermined,new shell,1993,61,65,0
RKF,all EBS,female,undetermined,new shell,1993,61,70,0
RKF,all EBS,female,undetermined,new shell,1993,61,75,474.19147157190633
RKF,all EBS,female,undetermined,new shell,1993,61,80,474.19147157190633
RKF,all EBS,female,undetermined,new shell,1993,61,85,0
RKF,all EBS,female,undetermined,new shell,1993,61,90,5216.10618729097
RKF,all EBS,female,undetermined,new shell,1993,61,95,6164.489130434782
RKF,all EBS,female,undetermined,new shell,1993,61,100,8061.255016722407
RKF,all EBS,female,undetermined,new shell,1993,61,105,5690.297658862876
RKF,all EBS,female,undetermined,new shell,1993,61,110,2845.148829431438
RKF,all EBS,female,undetermined,new shell,1993,61,115,0
RKF,all EBS,female,undetermined,new shell,1993,61,120,0
RKF,all EBS,female,undetermined,new shell,1993,61,125,0
RKF,all EBS,female,undetermined,new shell,1993,61,130,0
RKF,all EBS,female,undetermined,new shell,1993,61,135,0
RKF,all EBS,female,undetermined,new shell,1993,61,140,0
RKF,all EBS,female,undetermined,new shell,1993,61,145,0
RKF,all EBS,female,undetermined,new shell,1993,61,150,0
RKF,all EBS,female,undetermined,new shell,1993,61,155,0
RKF,all EBS,female,undetermined,new shell,1993,61,160,0
RKF,all EBS,female,undetermined,new shell,1993,61,165,0
RKF,all EBS,female,undetermined,new shell,1993,61,170,0
RKF,all EBS,female,undetermined,new shell,1993,61,175,0
RKF,all EBS,female,undetermined,new shell,1993,61,180,0
RKF,all EBS,female,undetermined,new shell,1997,15,25,0
RKF,all EBS,female,undetermined,new shell,1997,15,30,0
RKF,all EBS,female,undetermined,new shell,1997,15,35,0
RKF,all EBS,female,undetermined,new shell,1997,15,40,0
RKF,all EBS,female,undetermined,new shell,1997,15,45,0
RKF,all EBS,female,undetermined,new shell,1997,15,50,0
RKF,all EBS,female,undetermined,new shell,1997,15,55,0
RKF,all EBS,female,undetermined,new shell,1997,15,60,0
RKF,all EBS,female,undetermined,new shell,1997,15,65,0
RKF,all EBS,female,undetermined,new shell,1997,15,70,316.2926829268293
RKF,all EBS,female,undetermined,new shell,1997,15,75,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,80,474.4390243902439
RKF,all EBS,female,undetermined,new shell,1997,15,85,0
RKF,all EBS,female,undetermined,new shell,1997,15,90,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,95,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,100,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,105,474.4390243902439
RKF,all EBS,female,undetermined,new shell,1997,15,110,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,115,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,120,158.14634146341464
RKF,all EBS,female,undetermined,new shell,1997,15,125,0
RKF,all EBS,female,undetermined,new shell,1997,15,130,0
RKF,all EBS,female,undetermined,new shell,1997,15,135,0
RKF,all EBS,female,undetermined,new shell,1997,15,140,0
RKF,all EBS,female,undetermined,new shell,1997,15,145,0
RKF,all EBS,female,undetermined,new shell,1997,15,150,0
RKF,all EBS,female,undetermined,new shell,1997,15,155,0
RKF,all EBS,female,undetermined,new shell,1997,15,160,0
RKF,all EBS,female,undetermined,new shell,1997,15,165,0
RKF,all EBS,female,undetermined,new shell,1997,15,170,0
RKF,all EBS,female,undetermined,new shell,1997,15,175,0
RKF,all EBS,female,undetermined,new shell,1997,15,180,0
RKF,all EBS,female,undetermined,new shell,1998,10,25,0
RKF,all EBS,female,undetermined,new shell,1998,10,30,0
RKF,all EBS,female,undetermined,new shell,1998,10,35,0
RKF,all EBS,female,undetermined,new shell,1998,10,40,0
RKF,all EBS,female,undetermined,new shell,1998,10,45,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,50,0
RKF,all EBS,female,undetermined,new shell,1998,10,55,0
RKF,all EBS,female,undetermined,new shell,1998,10,60,0
RKF,all EBS,female,undetermined,new shell,1998,10,65,0
RKF,all EBS,female,undetermined,new shell,1998,10,70,0
RKF,all EBS,female,undetermined,new shell,1998,10,75,0
RKF,all EBS,female,undetermined,new shell,1998,10,80,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,85,0
RKF,all EBS,female,undetermined,new shell,1998,10,90,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,95,1314.4
RKF,all EBS,female,undetermined,new shell,1998,10,100,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,105,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,110,0
RKF,all EBS,female,undetermined,new shell,1998,10,115,0
RKF,all EBS,female,undetermined,new shell,1998,10,120,0
RKF,all EBS,female,undetermined,new shell,1998,10,125,0
RKF,all EBS,female,undetermined,new shell,1998,10,130,328.6
RKF,all EBS,female,undetermined,new shell,1998,10,135,0
RKF,all EBS,female,undetermined,new shell,1998,10,140,0
RKF,all EBS,female,undetermined,new shell,1998,10,145,0
RKF,all EBS,female,undetermined,new shell,1998,10,150,0
RKF,all EBS,female,undetermined,new shell,1998,10,155,0
RKF,all EBS,female,undetermined,new shell,1998,10,160,0
RKF,all EBS,female,undetermined,new shell,1998,10,165,0
RKF,all EBS,female,undetermined,new shell,1998,10,170,0
RKF,all EBS,female,undetermined,new shell,1998,10,175,0
RKF,all EBS,female,undetermined,new shell,1998,10,180,0
RKF,all EBS,female,undetermined,new shell,1999,7,25,0
RKF,all EBS,female,undetermined,new shell,1999,7,30,0
RKF,all EBS,female,undetermined,new shell,1999,7,35,0
RKF,all EBS,female,undetermined,new shell,1999,7,40,0
RKF,all EBS,female,undetermined,new shell,1999,7,45,0
RKF,all EBS,female,undetermined,new shell,1999,7,50,0
RKF,all EBS,female,undetermined,new shell,1999,7,55,0
RKF,all EBS,female,undetermined,new shell,1999,7,60,0
RKF,all EBS,female,undetermined,new shell,1999,7,65,0
RKF,all EBS,female,undetermined,new shell,1999,7,70,0
RKF,all EBS,female,undetermined,new shell,1999,7,75,606.7857142857142
RKF,all EBS,female,undetermined,new shell,1999,7,80,606.7857142857142
RKF,all EBS,female,undetermined,new shell,1999,7,85,606.7857142857142
RKF,all EBS,female,undetermined,new shell,1999,7,90,1213.5714285714284
RKF,all EBS,female,undetermined,new shell,1999,7,95,0
RKF,all EBS,female,undetermined,new shell,1999,7,100,1213.5714285714284
RKF,all EBS,female,undetermined,new shell,1999,7,105,0
RKF,all EBS,female,undetermined,new shell,1999,7,110,0
RKF,all EBS,female,undetermined,new shell,1999,7,115,0
RKF,all EBS,female,undetermined,new shell,1999,7,120,0
RKF,all EBS,female,undetermined,new shell,1999,7,125,0
RKF,all EBS,female,undetermined,new shell,1999,7,130,0
RKF,all EBS,female,undetermined,new shell,1999,7,135,0
RKF,all EBS,female,undetermined,new shell,1999,7,140,0
RKF,all EBS,female,undetermined,new shell,1999,7,145,0
RKF,all EBS,female,undetermined,new shell,1999,7,150,0
RKF,all EBS,female,undetermined,new shell,1999,7,155,0
RKF,all EBS,female,undetermined,new shell,1999,7,160,0
RKF,all EBS,female,undetermined,new shell,1999,7,165,0
RKF,all EBS,female,undetermined,new shell,1999,7,170,0
RKF,all EBS,female,undetermined,new shell,1999,7,175,0
RKF,all EBS,female,undetermined,new shell,1999,7,180,0
RKF,all EBS,female,undetermined,new shell,2000,28,25,0
RKF,all EBS,female,undetermined,new shell,2000,28,30,0
RKF,all EBS,female,undetermined,new shell,2000,28,35,0
RKF,all EBS,female,undetermined,new shell,2000,28,40,0
RKF,all EBS,female,undetermined,new shell,2000,28,45,0
RKF,all EBS,female,undetermined,new shell,2000,28,50,0
RKF,all EBS,female,undetermined,new shell,2000,28,55,0
RKF,all EBS,female,undetermined,new shell,2000,28,60,0
RKF,all EBS,female,undetermined,new shell,2000,28,65,0
RKF,all EBS,female,undetermined,new shell,2000,28,70,0
RKF,all EBS,female,undetermined,new shell,2000,28,75,126.5
RKF,all EBS,female,undetermined,new shell,2000,28,80,0
RKF,all EBS,female,undetermined,new shell,2000,28,85,885.5
RKF,all EBS,female,undetermined,new shell,2000,28,90,632.5
RKF,all EBS,female,undetermined,new shell,2000,28,95,759
RKF,all EBS,female,undetermined,new shell,2000,28,100,506
RKF,all EBS,female,undetermined,new shell,2000,28,105,126.5
RKF,all EBS,female,undetermined,new shell,2000,28,110,253
RKF,all EBS,female,undetermined,new shell,2000,28,115,253
RKF,all EBS,female,undetermined,new shell,2000,28,120,0
RKF,all EBS,female,undetermined,new shell,2000,28,125,0
RKF,all EBS,female,undetermined,new shell,2000,28,130,0
RKF,all EBS,female,undetermined,new shell,2000,28,135,0
RKF,all EBS,female,undetermined,new shell,2000,28,140,0
RKF,all EBS,female,undetermined,new shell,2000,28,145,0
RKF,all EBS,female,undetermined,new shell,2000,28,150,0
RKF,all EBS,female,undetermined,new shell,2000,28,155,0
RKF,all EBS,female,undetermined,new shell,2000,28,160,0
RKF,all EBS,female,undetermined,new shell,2000,28,165,0
RKF,all EBS,female,undetermined,new shell,2000,28,170,0
RKF,all EBS,female,undetermined,new shell,2000,28,175,0
RKF,all EBS,female,undetermined,new shell,2000,28,180,0
RKF,all EBS,female,undetermined,new shell,2001,19,25,0
RKF,all EBS,female,undetermined,new shell,2001,19,30,0
RKF,all EBS,female,undetermined,new shell,2001,19,35,0
RKF,all EBS,female,undetermined,new shell,2001,19,40,0
RKF,all EBS,female,undetermined,new shell,2001,19,45,0
RKF,all EBS,female,undetermined,new shell,2001,19,50,0
RKF,all EBS,female,undetermined,new shell,2001,19,55,0
RKF,all EBS,female,undetermined,new shell,2001,19,60,0
RKF,all EBS,female,undetermined,new shell,2001,19,65,0
RKF,all EBS,female,undetermined,new shell,2001,19,70,0
RKF,all EBS,female,undetermined,new shell,2001,19,75,0
RKF,all EBS,female,undetermined,new shell,2001,19,80,100.76923076923076
RKF,all EBS,female,undetermined,new shell,2001,19,85,302.3076923076923
RKF,all EBS,female,undetermined,new shell,2001,19,90,503.8461538461538
RKF,all EBS,female,undetermined,new shell,2001,19,95,302.3076923076923
RKF,all EBS,female,undetermined,new shell,2001,19,100,503.8461538461538
RKF,all EBS,female,undetermined,new shell,2001,19,105,201.53846153846152
RKF,all EBS,female,undetermined,new shell,2001,19,110,0
RKF,all EBS,female,undetermined,new shell,2001,19,115,0
RKF,all EBS,female,undetermined,new shell,2001,19,120,0
RKF,all EBS,female,undetermined,new shell,2001,19,125,0
RKF,all EBS,female,undetermined,new shell,2001,19,130,0
RKF,all EBS,female,undetermined,new shell,2001,19,135,0
RKF,all EBS,female,undetermined,new shell,2001,19,140,0
RKF,all EBS,female,undetermined,new shell,2001,19,145,0
RKF,all EBS,female,undetermined,new shell,2001,19,150,0
RKF,all EBS,female,undetermined,new shell,2001,19,155,0
RKF,all EBS,female,undetermined,new shell,2001,19,160,0
RKF,all EBS,female,undetermined,new shell,2001,19,165,0
RKF,all EBS,female,undetermined,new shell,2001,19,170,0
RKF,all EBS,female,undetermined,new shell,2001,19,175,0
RKF,all EBS,female,undetermined,new shell,2001,19,180,0
RKF,all EBS,female,undetermined,new shell,2002,19,25,0
RKF,all EBS,female,undetermined,new shell,2002,19,30,0
RKF,all EBS,female,undetermined,new shell,2002,19,35,0
RKF,all EBS,female,undetermined,new shell,2002,19,40,0
RKF,all EBS,female,undetermined,new shell,2002,19,45,0
RKF,all EBS,female,undetermined,new shell,2002,19,50,0
RKF,all EBS,female,undetermined,new shell,2002,19,55,0
RKF,all EBS,female,undetermined,new shell,2002,19,60,0
RKF,all EBS,female,undetermined,new shell,2002,19,65,0
RKF,all EBS,female,undetermined,new shell,2002,19,70,131.02
RKF,all EBS,female,undetermined,new shell,2002,19,75,131.02
RKF,all EBS,female,undetermined,new shell,2002,19,80,262.04
RKF,all EBS,female,undetermined,new shell,2002,19,85,393.06
RKF,all EBS,female,undetermined,new shell,2002,19,90,655.1
RKF,all EBS,female,undetermined,new shell,2002,19,95,524.08
RKF,all EBS,female,undetermined,new shell,2002,19,100,0
RKF,all EBS,female,undetermined,new shell,2002,19,105,262.04
RKF,all EBS,female,undetermined,new shell,2002,19,110,0
RKF,all EBS,female,undetermined,new shell,2002,19,115,0
RKF,all EBS,female,undetermined,new shell,2002,19,120,131.02
RKF,all EBS,female,undetermined,new shell,2002,19,125,0
RKF,all EBS,female,undetermined,new shell,2002,19,130,0
RKF,all EBS,female,undetermined,new shell,2002,19,135,0
RKF,all EBS,female,undetermined,new shell,2002,19,140,0
RKF,all EBS,female,undetermined,new shell,2002,19,145,0
RKF,all EBS,female,undetermined,new shell,2002,19,150,0
RKF,all EBS,female,undetermined,new shell,2002,19,155,0
RKF,all EBS,female,undetermined,new shell,2002,19,160,0
RKF,all EBS,female,undetermined,new shell,2002,19,165,0
RKF,all EBS,female,undetermined,new shell,2002,19,170,0
RKF,all EBS,female,undetermined,new shell,2002,19,175,0
RKF,all EBS,female,undetermined,new shell,2002,19,180,0
RKF,all EBS,female,undetermined,new shell,2003,24,25,0
RKF,all EBS,female,undetermined,new shell,2003,24,30,0
RKF,all EBS,female,undetermined,new shell,2003,24,35,0
RKF,all EBS,female,undetermined,new shell,2003,24,40,0
RKF,all EBS,female,undetermined,new shell,2003,24,45,0
RKF,all EBS,female,undetermined,new shell,2003,24,50,0
RKF,all EBS,female,undetermined,new shell,2003,24,55,0
RKF,all EBS,female,undetermined,new shell,2003,24,60,160
RKF,all EBS,female,undetermined,new shell,2003,24,65,0
RKF,all EBS,female,undetermined,new shell,2003,24,70,160
RKF,all EBS,female,undetermined,new shell,2003,24,75,320
RKF,all EBS,female,undetermined,new shell,2003,24,80,160
RKF,all EBS,female,undetermined,new shell,2003,24,85,160
RKF,all EBS,female,undetermined,new shell,2003,24,90,800
RKF,all EBS,female,undetermined,new shell,2003,24,95,640
RKF,all EBS,female,undetermined,new shell,2003,24,100,1120
RKF,all EBS,female,undetermined,new shell,2003,24,105,0
RKF,all EBS,female,undetermined,new shell,2003,24,110,160
RKF,all EBS,female,undetermined,new shell,2003,24,115,160
RKF,all EBS,female,undetermined,new shell,2003,24,120,0
RKF,all EBS,female,undetermined,new shell,2003,24,125,0
RKF,all EBS,female,undetermined,new shell,2003,24,130,0
RKF,all EBS,female,undetermined,new shell,2003,24,135,0
RKF,all EBS,female,undetermined,new shell,2003,24,140,0
RKF,all EBS,female,undetermined,new shell,2003,24,145,0
RKF,all EBS,female,undetermined,new shell,2003,24,150,0
RKF,all EBS,female,undetermined,new shell,2003,24,155,0
RKF,all EBS,female,undetermined,new shell,2003,24,160,0
RKF,all EBS,female,undetermined,new shell,2003,24,165,0
RKF,all EBS,female,undetermined,new shell,2003,24,170,0
RKF,all EBS,female,undetermined,new shell,2003,24,175,0
RKF,all EBS,female,undetermined,new shell,2003,24,180,0
RKF,all EBS,female,undetermined,new shell,2004,20,25,0
RKF,all EBS,female,undetermined,new shell,2004,20,30,0
RKF,all EBS,female,undetermined,new shell,2004,20,35,0
RKF,all EBS,female,undetermined,new shell,2004,20,40,0
RKF,all EBS,female,undetermined,new shell,2004,20,45,0
RKF,all EBS,female,undetermined,new shell,2004,20,50,0
RKF,all EBS,female,undetermined,new shell,2004,20,55,0
RKF,all EBS,female,undetermined,new shell,2004,20,60,0
RKF,all EBS,female,undetermined,new shell,2004,20,65,0
RKF,all EBS,female,undetermined,new shell,2004,20,70,0
RKF,all EBS,female,undetermined,new shell,2004,20,75,165.5681818181818
RKF,all EBS,female,undetermined,new shell,2004,20,80,165.5681818181818
RKF,all EBS,female,undetermined,new shell,2004,20,85,331.1363636363636
RKF,all EBS,female,undetermined,new shell,2004,20,90,1324.5454545454545
RKF,all EBS,female,undetermined,new shell,2004,20,95,827.840909090909
RKF,all EBS,female,undetermined,new shell,2004,20,100,496.70454545454544
RKF,all EBS,female,undetermined,new shell,2004,20,105,0
RKF,all EBS,female,undetermined,new shell,2004,20,110,0
RKF,all EBS,female,undetermined,new shell,2004,20,115,0
RKF,all EBS,female,undetermined,new shell,2004,20,120,0
RKF,all EBS,female,undetermined,new shell,2004,20,125,0
RKF,all EBS,female,undetermined,new shell,2004,20,130,0
RKF,all EBS,female,undetermined,new shell,2004,20,135,0
RKF,all EBS,female,undetermined,new shell,2004,20,140,0
RKF,all EBS,female,undetermined,new shell,2004,20,145,0
RKF,all EBS,female,undetermined,new shell,2004,20,150,0
RKF,all EBS,female,undetermined,new shell,2004,20,155,0
RKF,all EBS,female,undetermined,new shell,2004,20,160,0
RKF,all EBS,female,undetermined,new shell,2004,20,165,0
RKF,all EBS,female,undetermined,new shell,2004,20,170,0
RKF,all EBS,female,undetermined,new shell,2004,20,175,0
RKF,all EBS,female,undetermined,new shell,2004,20,180,0
RKF,all EBS,female,undetermined,new shell,2005,36,25,0
RKF,all EBS,female,undetermined,new shell,2005,36,30,0
RKF,all EBS,female,undetermined,new shell,2005,36,35,0
RKF,all EBS,female,undetermined,new shell,2005,36,40,0
RKF,all EBS,female,undetermined,new shell,2005,36,45,0
RKF,all EBS,female,undetermined,new shell,2005,36,50,0
RKF,all EBS,female,undetermined,new shell,2005,36,55,0
RKF,all EBS,female,undetermined,new shell,2005,36,60,0
RKF,all EBS,female,undetermined,new shell,2005,36,65,66.28571428571428
RKF,all EBS,female,undetermined,new shell,2005,36,70,132.57142857142856
RKF,all EBS,female,undetermined,new shell,2005,36,75,132.57142857142856
RKF,all EBS,female,undetermined,new shell,2005,36,80,331.4285714285714
RKF,all EBS,female,undetermined,new shell,2005,36,85,861.7142857142858
RKF,all EBS,female,undetermined,new shell,2005,36,90,198.85714285714286
RKF,all EBS,female,undetermined,new shell,2005,36,95,265.1428571428571
RKF,all EBS,female,undetermined,new shell,2005,36,100,66.28571428571428
RKF,all EBS,female,undetermined,new shell,2005,36,105,0
RKF,all EBS,female,undetermined,new shell,2005,36,110,265.1428571428571
RKF,all EBS,female,undetermined,new shell,2005,36,115,66.28571428571428
RKF,all EBS,female,undetermined,new shell,2005,36,120,0
RKF,all EBS,female,undetermined,new shell,2005,36,125,0
RKF,all EBS,female,undetermined,new shell,2005,36,130,0
RKF,all EBS,female,undetermined,new shell,2005,36,135,0
RKF,all EBS,female,undetermined,new shell,2005,36,140,0
RKF,all EBS,female,undetermined,new shell,2005,36,145,0
RKF,all EBS,female,undetermined,new shell,2005,36,150,0
RKF,all EBS,female,undetermined,new shell,2005,36,155,0
RKF,all EBS,female,undetermined,new shell,2005,36,160,0
RKF,all EBS,female,undetermined,new shell,2005,36,165,0
RKF,all EBS,female,undetermined,new shell,2005,36,170,0
RKF,all EBS,female,undetermined,new shell,2005,36,175,0
RKF,all EBS,female,undetermined,new shell,2005,36,180,0
RKF,all EBS,female,undetermined,new shell,2006,44,25,0
RKF,all EBS,female,undetermined,new shell,2006,44,30,0
RKF,all EBS,female,undetermined,new shell,2006,44,35,0
RKF,all EBS,female,undetermined,new shell,2006,44,40,0
RKF,all EBS,female,undetermined,new shell,2006,44,45,0
RKF,all EBS,female,undetermined,new shell,2006,44,50,0
RKF,all EBS,female,undetermined,new shell,2006,44,55,0
RKF,all EBS,female,undetermined,new shell,2006,44,60,0
RKF,all EBS,female,undetermined,new shell,2006,44,65,0
RKF,all EBS,female,undetermined,new shell,2006,44,70,63.161764705882355
RKF,all EBS,female,undetermined,new shell,2006,44,75,0
RKF,all EBS,female,undetermined,new shell,2006,44,80,0
RKF,all EBS,female,undetermined,new shell,2006,44,85,126.32352941176471
RKF,all EBS,female,undetermined,new shell,2006,44,90,505.29411764705884
RKF,all EBS,female,undetermined,new shell,2006,44,95,315.80882352941177
RKF,all EBS,female,undetermined,new shell,2006,44,100,378.97058823529414
RKF,all EBS,female,undetermined,new shell,2006,44,105,378.97058823529414
RKF,all EBS,female,undetermined,new shell,2006,44,110,315.80882352941177
RKF,all EBS,female,undetermined,new shell,2006,44,115,126.32352941176471
RKF,all EBS,female,undetermined,new shell,2006,44,120,252.64705882352942
RKF,all EBS,female,undetermined,new shell,2006,44,125,126.32352941176471
RKF,all EBS,female,undetermined,new shell,2006,44,130,63.161764705882355
RKF,all EBS,female,undetermined,new shell,2006,44,135,63.161764705882355
RKF,all EBS,female,undetermined,new shell,2006,44,140,0
RKF,all EBS,female,undetermined,new shell,2006,44,145,63.161764705882355
RKF,all EBS,female,undetermined,new shell,2006,44,150,0
RKF,all EBS,female,undetermined,new shell,2006,44,155,0
RKF,all EBS,female,undetermined,new shell,2006,44,160,0
RKF,all EBS,female,undetermined,new shell,2006,44,165,0
RKF,all EBS,female,undetermined,new shell,2006,44,170,0
RKF,all EBS,female,undetermined,new shell,2006,44,175,0
RKF,all EBS,female,undetermined,new shell,2006,44,180,0
RKF,all EBS,female,undetermined,new shell,2007,32,25,0
RKF,all EBS,female,undetermined,new shell,2007,32,30,0
RKF,all EBS,female,undetermined,new shell,2007,32,35,0
RKF,all EBS,female,undetermined,new shell,2007,32,40,0
RKF,all EBS,female,undetermined,new shell,2007,32,45,0
RKF,all EBS,female,undetermined,new shell,2007,32,50,0
RKF,all EBS,female,undetermined,new shell,2007,32,55,0
RKF,all EBS,female,undetermined,new shell,2007,32,60,0
RKF,all EBS,female,undetermined,new shell,2007,32,65,0
RKF,all EBS,female,undetermined,new shell,2007,32,70,0
RKF,all EBS,female,undetermined,new shell,2007,32,75,0
RKF,all EBS,female,undetermined,new shell,2007,32,80,60.741573033707866
RKF,all EBS,female,undetermined,new shell,2007,32,85,60.741573033707866
RKF,all EBS,female,undetermined,new shell,2007,32,90,303.70786516853934
RKF,all EBS,female,undetermined,new shell,2007,32,95,485.9325842696629
